subject_id,record_id,scope,code_id,start_seconds,end_seconds,center_seconds,time_scale,score,signed_score,fitted_amplitude_uv,amplitude_mad,polarity
ST01,ST7011J0,rem,iso8_matched,12300.2,12307.9,12304.05,1.2,0.2923884704274714,0.2923884704274714,46.207640109474944,2.386211518364797,1
ST01,ST7011J0,rem,iso8_matched,12302.95,12310.65,12306.8,1.2,0.35005678830290365,-0.35005678830290365,-61.52197851012709,3.1770601875717586,-1
ST01,ST7011J0,rem,iso8_matched,12305.7,12311.1,12308.4,0.8,0.38444629662982144,0.38444629662982144,64.97076879645644,3.3551593739003898,1
ST01,ST7011J0,rem,iso8_matched,12307.35,12312.75,12310.05,0.8,0.3178516669666968,-0.3178516669666968,-52.16045829720757,2.6936213599547454,-1
ST01,ST7011J0,rem,iso8_matched,12308.25,12315.37,12311.81,1.1,0.4121124147187394,-0.4121124147187394,-66.47742118805688,3.432964500552414,-1
ST01,ST7011J0,rem,iso8_matched,12309.6,12317.3,12313.45,1.2,0.23424203958354234,-0.23424203958354234,-31.70895077704653,1.6374838316821063,-1
ST01,ST7011J0,rem,iso8_matched,12311.3,12318.42,12314.86,1.1,0.2727278248622133,-0.2727278248622133,-32.97591096169777,1.702910998677905,-1
ST01,ST7011J0,rem,iso8_matched,12312.05,12319.75,12315.9,1.2,0.3588318538682629,0.3588318538682629,48.017656022025726,2.4796826588238097,1
ST01,ST7011J0,rem,iso8_matched,12313.4,12320.52,12316.96,1.1,0.3041515966007885,-0.3041515966007885,-42.665093365565745,2.2032706491787835,-1
ST01,ST7011J0,rem,iso8_matched,12315.15,12322.85,12319.0,1.2,0.2474235968679948,0.2474235968679948,49.48529191242244,2.555472931993638,1
ST01,ST7011J0,rem,iso8_matched,12316.2,12323.9,12320.05,1.2,0.31882499586402485,-0.31882499586402485,-66.00201595847571,3.4084140705362995,-1
ST01,ST7011J0,rem,iso8_matched,12317.95,12325.65,12321.8,1.2,0.3108385499571334,-0.3108385499571334,-63.86917803254236,3.298272059093827,-1
ST01,ST7011J0,rem,iso8_matched,12320.35,12325.75,12323.05,0.8,0.1708032727960791,0.1708032727960791,36.73025890252096,1.896789506195636,1
ST01,ST7011J0,rem,iso8_matched,12320.4,12328.1,12324.25,1.2,0.30928926515999716,0.30928926515999716,55.943523754510515,2.8889828704659313,1
ST01,ST7011J0,rem,iso8_matched,12322.9,12328.3,12325.6,0.8,0.2949940455407705,0.2949940455407705,29.435950264737063,1.52010367569769,1
ST01,ST7011J0,rem,iso8_matched,12326.3,12331.7,12329.0,0.8,0.30066711982423117,0.30066711982423117,32.94256062285712,1.70118875182664,1
ST01,ST7011J0,rem,iso8_matched,12327.7,12333.76,12330.73,0.9,0.4590235548240839,-0.4590235548240839,-57.38487815222609,2.9634159394936095,-1
ST01,ST7011J0,rem,iso8_matched,12329.75,12335.15,12332.45,0.8,0.3419107973881879,0.3419107973881879,41.79780877050073,2.1584831533114035,1
ST01,ST7011J0,rem,iso8_matched,12333.25,12338.65,12335.95,0.8,0.3811388437306206,0.3811388437306206,42.988004998091554,1.935279960371915,1
ST01,ST7011J0,rem,iso8_matched,12340.55,12347.67,12344.11,1.1,0.38801146131328856,0.38801146131328856,38.79058330963844,1.7463159440316736,1
ST01,ST7011J0,rem,iso8_matched,12396.5,12403.62,12400.06,1.1,0.4030954625548924,0.4030954625548924,43.20612610987008,1.559903844123071,1
ST01,ST7011J0,rem,iso8_matched,12399.05,12405.6,12402.325,1.0,0.3650291951072465,-0.3650291951072465,-43.386516158973286,1.5664166041497878,-1
ST01,ST7011J0,rem,iso8_matched,12668.95,12674.35,12671.65,0.8,0.35744877204435016,-0.35744877204435016,-53.347029391046355,1.7227612460205428,-1
ST01,ST7011J0,rem,iso8_matched,12689.65,12697.35,12693.5,1.2,0.3830044092800465,0.3830044092800465,57.39096874551033,1.8533541221497831,1
ST01,ST7011J0,rem,iso8_matched,12692.1,12698.16,12695.13,0.9,0.520229457836147,-0.520229457836147,-97.02244261807357,3.1108942045870673,-1
ST01,ST7011J0,rem,iso8_matched,12692.35,12700.05,12696.2,1.2,0.4859893903725674,-0.4859893903725674,-79.08645298103743,2.5358008065056272,-1
ST01,ST7011J0,rem,iso8_matched,12694.1,12701.8,12697.95,1.2,0.5739066377950229,-0.5739066377950229,-80.68911132590536,2.5871878920339606,-1
ST01,ST7011J0,rem,iso8_matched,12695.95,12702.5,12699.225,1.0,0.4207629729179476,-0.4207629729179476,-61.490241977036874,1.971601953560655,-1
ST01,ST7011J0,rem,iso8_matched,12741.95,12749.65,12745.8,1.2,0.3842555085963014,0.3842555085963014,56.51711932238135,1.8626816403418962,1
ST01,ST7011J0,rem,iso8_matched,12745.0,12751.55,12748.275,1.0,0.32477902991309404,-0.32477902991309404,-66.36521927637061,2.187253649610658,-1
ST01,ST7011J0,rem,iso8_matched,12746.4,12752.95,12749.675,1.0,0.3042546587807102,-0.3042546587807102,-67.90705834261375,2.238069320251459,-1
ST01,ST7011J0,rem,iso8_matched,12747.05,12754.75,12750.9,1.2,0.24782746372328476,0.24782746372328476,53.51803379253305,1.7638382877216359,1
ST01,ST7011J0,rem,iso8_matched,12749.3,12755.36,12752.33,0.9,0.23725408594494415,-0.23725408594494415,-50.3494307674684,1.6594080062231513,-1
ST01,ST7011J0,rem,iso8_matched,12780.75,12788.45,12784.6,1.2,0.4125873396093829,0.4125873396093829,53.01572352250311,1.7008682363030918,1
ST01,ST7011J0,rem,iso8_matched,12811.75,12818.3,12815.025,1.0,0.22391760652427303,0.22391760652427303,53.18669965498964,1.6665915903479236,1
ST01,ST7011J0,rem,iso8_matched,12845.7,12851.76,12848.73,0.9,0.3093295470497398,-0.3093295470497398,-56.272213605838395,1.5492457681281209,-1
ST01,ST7011J0,rem,iso8_matched,12847.95,12853.35,12850.65,0.8,0.38776887551473704,0.38776887551473704,79.84711816415322,2.1982929404470037,1
ST01,ST7011J0,rem,iso8_matched,12849.7,12855.1,12852.4,0.8,0.36858729946319063,-0.36858729946319063,-70.27517049197577,1.9347650201178463,-1
ST01,ST7011J0,rem,iso8_matched,12851.45,12856.85,12854.15,0.8,0.4255565056132451,0.4255565056132451,70.89392656456768,1.951800163495734,1
ST01,ST7011J0,rem,iso8_matched,12859.45,12867.15,12863.3,1.2,0.24274427259037992,0.24274427259037992,58.295937836386756,1.6049614757417645,1
ST01,ST7011J0,rem,iso8_matched,12861.15,12868.85,12865.0,1.2,0.3211015785346919,0.3211015785346919,70.80941640662013,1.9494734911262914,1
ST01,ST7011J0,rem,iso8_matched,12885.4,12893.1,12889.25,1.2,0.4297989916998577,-0.4297989916998577,-82.03072865668189,1.6126794114030318,-1
ST01,ST7011J0,rem,iso8_matched,23072.3,23077.7,23075.0,0.8,0.17488806542367896,0.17488806542367896,31.877391192783293,3.22723408900814,1
ST01,ST7011J0,rem,iso8_matched,23072.75,23080.45,23076.6,1.2,0.2560896230489159,-0.2560896230489159,-44.38498462778563,4.493489902126001,-1
ST01,ST7011J0,rem,iso8_matched,23074.65,23080.71,23077.68,0.9,0.1487647844852998,-0.1487647844852998,-26.63495210777837,2.6964949823366156,-1
ST01,ST7011J0,rem,iso8_matched,23075.55,23083.25,23079.4,1.2,0.2294466628625483,0.2294466628625483,38.93242077961738,3.9414779819257784,1
ST01,ST7011J0,rem,iso8_matched,23076.7,23084.4,23080.55,1.2,0.17753147012459294,-0.17753147012459294,-26.457198681023666,2.6784994093993086,-1
ST01,ST7011J0,rem,iso8_matched,23085.65,23092.77,23089.21,1.1,0.23987773983674804,-0.23987773983674804,-15.411724543217604,1.5602670405329544,-1
ST01,ST7011J0,rem,iso8_matched,23089.05,23095.6,23092.325,1.0,0.26635937566998785,-0.26635937566998785,-15.959943191045525,1.6157681289940689,-1
ST01,ST7011J0,rem,iso8_matched,23091.3,23096.7,23094.0,0.8,0.3792303714265869,0.3792303714265869,37.49273390384192,3.7957255727997756,1
ST01,ST7011J0,rem,iso8_matched,23092.4,23097.8,23095.1,0.8,0.3020476254334909,0.3020476254334909,28.96155784442346,2.9320381389134553,1
ST01,ST7011J0,rem,iso8_matched,23093.5,23098.9,23096.2,0.8,0.32382228153222703,0.32382228153222703,33.08964095304769,3.3499609999732662,1
ST01,ST7011J0,rem,iso8_matched,23094.35,23100.41,23097.38,0.9,0.4839916138470815,0.4839916138470815,65.10784155618903,6.591450487938379,1
ST01,ST7011J0,rem,iso8_matched,23096.25,23102.31,23099.28,0.9,0.48336144024523986,-0.48336144024523986,-60.29480477435792,6.104183625978488,-1
ST01,ST7011J0,rem,iso8_matched,23097.65,23103.05,23100.35,0.8,0.5171951925031472,-0.5171951925031472,-65.09747777598038,6.590401269557299,-1
ST01,ST7011J0,rem,iso8_matched,23098.1,23105.22,23101.66,1.1,0.45921199718767763,0.45921199718767763,59.01862569482754,5.97498457690223,1
ST01,ST7011J0,rem,iso8_matched,23099.95,23106.5,23103.225,1.0,0.2840991525886516,0.2840991525886516,34.268855804529814,3.4693434909667364,1
ST01,ST7011J0,rem,iso8_matched,23101.6,23107.66,23104.63,0.9,0.272670301335814,0.272670301335814,36.88512378912184,3.256572234845295,1
ST01,ST7011J0,rem,iso8_matched,23103.0,23108.4,23105.7,0.8,0.25952983478552866,0.25952983478552866,30.517815805537055,2.694405261823875,1
ST01,ST7011J0,rem,iso8_matched,23103.6,23110.15,23106.875,1.0,0.1630661403422274,-0.1630661403422274,-23.293560069034456,2.0565787281942227,-1
ST01,ST7011J0,rem,iso8_matched,23111.95,23118.5,23115.225,1.0,0.2644719886606946,-0.2644719886606946,-21.3206303809059,1.882389586783335,-1
ST01,ST7011J0,rem,iso8_matched,23114.45,23119.85,23117.15,0.8,0.3207535054558001,0.3207535054558001,17.84064461036711,1.5751430908034134,1
ST01,ST7011J0,rem,iso8_matched,23115.55,23120.95,23118.25,0.8,0.2790776135626712,0.2790776135626712,17.43972716105641,1.539746255988526,1
ST01,ST7011J0,rem,iso8_matched,23123.0,23128.4,23125.7,0.8,0.389999635762966,0.389999635762966,17.1475297433784,1.5139482675381162,1
ST01,ST7011J0,rem,iso8_matched,23123.3,23131.0,23127.15,1.2,0.42256278279422416,-0.42256278279422416,-26.421720029577248,2.332762669771851,-1
ST01,ST7011J0,rem,iso8_matched,23126.2,23133.32,23129.76,1.1,0.2681246358355533,0.2681246358355533,17.10025156906574,1.5097740971961369,1
ST01,ST7011J0,rem,iso8_matched,23133.8,23140.92,23137.36,1.1,0.3442232773674884,0.3442232773674884,25.46547823841722,1.917358596867235,1
ST01,ST7011J0,rem,iso8_matched,23135.1,23142.8,23138.95,1.2,0.3714152239323253,0.3714152239323253,26.765711484934396,2.015256361433123,1
ST01,ST7011J0,rem,iso8_matched,23137.65,23144.77,23141.21,1.1,0.3403304939264726,-0.3403304939264726,-33.37335385769,2.5127620351853786,-1
ST01,ST7011J0,rem,iso8_matched,23140.75,23146.15,23143.45,0.8,0.3591785357484174,0.3591785357484174,39.225188873174375,2.9533611108964757,1
ST01,ST7011J0,rem,iso8_matched,23142.45,23147.85,23145.15,0.8,0.3356229642660273,-0.3356229642660273,-36.14200003280257,2.721220226931697,-1
ST01,ST7011J0,rem,iso8_matched,23143.8,23151.5,23147.65,1.2,0.33100231486834447,0.33100231486834447,24.66257118294476,1.8569057465071328,1
ST01,ST7011J0,rem,iso8_matched,23148.65,23156.35,23152.5,1.2,0.25373269079482125,-0.25373269079482125,-28.91360731618344,2.176976730423005,-1
ST01,ST7011J0,rem,iso8_matched,23151.3,23159.0,23155.15,1.2,0.20226943356220914,0.20226943356220914,23.412469247501754,1.7627824918624955,1
ST01,ST7011J0,rem,iso8_matched,23153.8,23161.5,23157.65,1.2,0.2780426924324355,-0.2780426924324355,-30.553689691439075,2.300462573191229,-1
ST01,ST7011J0,rem,iso8_matched,23166.0,23173.7,23169.85,1.2,0.28273538317741137,-0.28273538317741137,-22.394039381946456,1.5162715375323343,-1
ST01,ST7011J0,rem,iso8_matched,23179.3,23185.85,23182.575,1.0,0.5864803481874868,0.5864803481874868,38.22545118102144,2.5881960215645896,1
ST01,ST7011J0,rem,iso8_matched,23181.2,23188.9,23185.05,1.2,0.5099685513988248,-0.5099685513988248,-43.53344786961446,2.9475936346061156,-1
ST01,ST7011J0,rem,iso8_matched,23183.7,23191.4,23187.55,1.2,0.45309172834654915,0.45309172834654915,39.57894212882974,2.6798391488033437,1
ST01,ST7011J0,rem,iso8_matched,23185.55,23192.1,23188.825,1.0,0.371171298763798,0.371171298763798,33.28114976503613,2.2534237465777394,1
ST01,ST7011J0,rem,iso8_matched,23188.45,23195.0,23191.725,1.0,0.336300901336704,0.336300901336704,32.00865999508018,2.167265104669627,1
ST01,ST7011J0,rem,iso8_matched,23189.3,23197.0,23193.15,1.2,0.28235716754314255,0.28235716754314255,30.152053822395473,2.041556694139719,1
ST01,ST7011J0,rem,iso8_matched,23191.7,23197.1,23194.4,0.8,0.2504234558597701,0.2504234558597701,30.424261739639093,1.7155294778425734,1
ST01,ST7011J0,rem,iso8_matched,23192.85,23198.25,23195.55,0.8,0.3054169042841295,0.3054169042841295,42.87891817687165,2.4178088112679923,1
ST01,ST7011J0,rem,iso8_matched,23193.8,23201.5,23197.65,1.2,0.25632282979138293,-0.25632282979138293,-28.750382806307066,1.6211446517769519,-1
ST01,ST7011J0,rem,iso8_matched,23194.95,23202.65,23198.8,1.2,0.35735284217289237,0.35735284217289237,36.946763084430145,2.0833130389364576,1
ST01,ST7011J0,rem,iso8_matched,23212.25,23219.95,23216.1,1.2,0.3752308175429076,-0.3752308175429076,-52.22034984788941,2.944543084527412,-1
ST01,ST7011J0,rem,iso8_matched,23213.95,23221.65,23217.8,1.2,0.3627780359018046,-0.3627780359018046,-51.57450311011496,2.908125796038963,-1
ST01,ST7011J0,rem,iso8_matched,23215.6,23223.3,23219.45,1.2,0.32630043823301574,-0.32630043823301574,-46.56522030084917,2.625667920949453,-1
ST01,ST7011J0,rem,iso8_matched,23217.35,23225.05,23221.2,1.2,0.4307198452180792,-0.4307198452180792,-63.222777595324686,3.56493575962613,-1
ST01,ST7011J0,rem,iso8_matched,23218.65,23225.77,23222.21,1.1,0.4633651739351235,0.4633651739351235,47.28058766775758,2.6660052614548784,1
ST01,ST7011J0,rem,iso8_matched,23235.65,23243.35,23239.5,1.2,0.3169745335675795,-0.3169745335675795,-33.51324560949105,1.5487214722625031,-1
ST01,ST7011J0,rem,iso8_matched,23237.3,23245.0,23241.15,1.2,0.4604479392256806,-0.4604479392256806,-58.20186215367891,2.6896372465201455,-1
ST01,ST7011J0,rem,iso8_matched,23240.2,23245.6,23242.9,0.8,0.29613950817983786,-0.29613950817983786,-45.305906739931636,2.093686520430098,-1
ST01,ST7011J0,rem,iso8_matched,23241.05,23247.6,23244.325,1.0,0.37365509222919885,-0.37365509222919885,-51.13752546722011,2.3631785668358343,-1
ST01,ST7011J0,rem,iso8_matched,23253.2,23260.32,23256.76,1.1,0.4003169310704894,0.4003169310704894,55.97960381088645,1.9146454498451377,1
ST01,ST7011J0,rem,iso8_matched,24170.3,24176.36,24173.33,0.9,0.485502435334687,0.485502435334687,96.7414068181186,1.53345192406863,1
ST01,ST7011J0,rem,iso8_matched,24596.75,24603.87,24600.31,1.1,0.24241373199867958,0.24241373199867958,35.81638652971871,3.042084076499563,1
ST01,ST7011J0,rem,iso8_matched,24599.05,24604.45,24601.75,0.8,0.3910680915499918,-0.3910680915499918,-70.95483820753503,6.026587391294839,-1
ST01,ST7011J0,rem,iso8_matched,24600.7,24606.1,24603.4,0.8,0.3633274867675452,0.3633274867675452,67.4379872944655,5.467938573972154,1
ST01,ST7011J0,rem,iso8_matched,24602.4,24607.8,24605.1,0.8,0.36092883254145564,-0.36092883254145564,-65.28590968477388,5.2934459971870185,-1
ST01,ST7011J0,rem,iso8_matched,24633.1,24639.16,24636.13,0.9,0.20523270144292258,0.20523270144292258,23.232060712089385,1.7632429910916145,1
ST01,ST7011J0,rem,iso8_matched,24633.7,24641.4,24637.55,1.2,0.2148107745802996,0.2148107745802996,32.87709046821324,2.4952715152554514,1
ST01,ST7011J0,rem,iso8_matched,24636.4,24642.95,24639.675,1.0,0.20307263709794188,-0.20307263709794188,-32.060911911026245,2.43332603662254,-1
ST01,ST7011J0,rem,iso8_matched,24637.65,24644.77,24641.21,1.1,0.23982772482634826,-0.23982772482634826,-34.22132865139554,2.597295118939498,-1
ST01,ST7011J0,rem,iso8_matched,24640.55,24648.25,24644.4,1.2,0.5773730591163726,-0.5773730591163726,-41.54230939721362,3.1529353674716933,-1
ST01,ST7011J0,rem,iso8_matched,24642.35,24650.05,24646.2,1.2,0.43742935332834226,-0.43742935332834226,-22.368329698268937,1.6976884251329072,-1
ST01,ST7011J0,rem,iso8_matched,24645.0,24652.7,24648.85,1.2,0.4342542314055805,0.4342542314055805,22.18901562151452,1.6840790302126898,1
ST01,ST7011J0,rem,iso8_matched,24648.55,24655.67,24652.11,1.1,0.4311356575516468,0.4311356575516468,23.00960017893144,1.746358910908356,1
ST01,ST7011J0,rem,iso8_matched,24663.0,24670.7,24666.85,1.2,0.29646451220797804,0.29646451220797804,24.221433993916826,1.5227243315891819,1
ST01,ST7011J0,rem,iso8_matched,24680.0,24686.06,24683.03,0.9,0.2730939954493001,-0.2730939954493001,-32.12195306553031,2.0194047769150707,-1
ST01,ST7011J0,rem,iso8_matched,24682.15,24687.55,24684.85,0.8,0.45308242503835194,0.45308242503835194,76.04992185134269,4.781016121819173,1
ST01,ST7011J0,rem,iso8_matched,25024.4,25031.52,25027.96,1.1,0.15321802097806422,-0.15321802097806422,-18.851637086048314,1.8173692951368623,-1
ST01,ST7011J0,rem,iso8_matched,25025.2,25032.9,25029.05,1.2,0.2241576124278664,0.2241576124278664,32.737143947359066,3.1559848064567957,1
ST01,ST7011J0,rem,iso8_matched,25027.85,25035.55,25031.7,1.2,0.17976987205006886,-0.17976987205006886,-26.6210120037248,2.566366496459049,-1
ST01,ST7011J0,rem,iso8_matched,25030.7,25037.25,25033.975,1.0,0.2349201879730126,0.2349201879730126,33.47903659368354,3.227506070608214,1
ST01,ST7011J0,rem,iso8_matched,25031.55,25038.67,25035.11,1.1,0.3326749523472014,-0.3326749523472014,-39.79377959987645,3.8362712401132297,-1
ST01,ST7011J0,rem,iso8_matched,25033.3,25039.85,25036.575,1.0,0.1934975493859803,-0.1934975493859803,-19.422140455904845,1.8723679831774194,-1
ST01,ST7011J0,rem,iso8_matched,25035.6,25041.66,25038.63,0.9,0.17076188360891997,0.17076188360891997,19.01678342762254,1.8332900286525367,1
ST01,ST7011J0,rem,iso8_matched,25036.1,25043.22,25039.66,1.1,0.2332784981340338,-0.2332784981340338,-25.205250925594658,2.4298817603642844,-1
ST01,ST7011J0,rem,iso8_matched,25061.35,25067.41,25064.38,0.9,0.35041463564560543,-0.35041463564560543,-19.63111667370716,1.8827891992864614,-1
ST01,ST7011J0,rem,iso8_matched,25063.05,25069.6,25066.325,1.0,0.2893732256202843,0.2893732256202843,24.979667253686948,2.3957601846461856,1
ST01,ST7011J0,rem,iso8_matched,25065.0,25072.7,25068.85,1.2,0.2515267494975964,-0.2515267494975964,-23.401889966226832,2.244438072660163,-1
ST01,ST7011J0,rem,iso8_matched,25068.9,25074.3,25071.6,0.8,0.1804625413533905,-0.1804625413533905,-19.507506776252644,1.8709339704820815,-1
ST01,ST7011J0,rem,iso8_matched,25083.65,25090.2,25086.925,1.0,0.3144052989169676,-0.3144052989169676,-17.307141426710427,1.6188984610605877,-1
ST01,ST7011J0,rem,iso8_matched,25085.45,25093.15,25089.3,1.2,0.4701091643449891,0.4701091643449891,67.90933901619732,6.352194259838528,1
ST01,ST7011J0,rem,iso8_matched,25086.8,25093.92,25090.36,1.1,0.2986640416546887,-0.2986640416546887,-44.93959419708163,4.203619655760269,-1
ST01,ST7011J0,rem,iso8_matched,25088.9,25096.6,25092.75,1.2,0.3448453230476741,0.3448453230476741,57.162416511584574,5.346934299519255,1
ST01,ST7011J0,rem,iso8_matched,25090.75,25097.87,25094.31,1.1,0.3175123052228043,0.3175123052228043,54.477206517105806,5.095761548311637,1
ST01,ST7011J0,rem,iso8_matched,25091.55,25099.25,25095.4,1.2,0.1803695921118137,-0.1803695921118137,-28.448979165965707,2.6610985289256104,-1
ST01,ST7011J0,rem,iso8_matched,25093.85,25100.4,25097.125,1.0,0.24744605333339462,0.24744605333339462,26.060384874199386,2.43767101263625,1
ST01,ST7011J0,rem,iso8_matched,25096.2,25102.26,25099.23,0.9,0.20287023970908505,-0.20287023970908505,-17.650400355190616,1.651006672194996,-1
ST01,ST7011J0,rem,iso8_matched,25250.4,25256.95,25253.675,1.0,0.3665788282758847,0.3665788282758847,22.145187561273232,1.5371707386122848,1
ST01,ST7011J0,rem,iso8_matched,25252.2,25259.9,25256.05,1.2,0.3134179493926534,-0.3134179493926534,-23.465060963485996,1.6287875184178497,-1
ST01,ST7011J0,rem,iso8_matched,25333.3,25339.36,25336.33,0.9,0.3941541871371226,0.3941541871371226,34.77831891562754,1.9812558099897568,1
ST01,ST7011J0,rem,iso8_matched,25335.2,25341.26,25338.23,0.9,0.2929940610211581,-0.2929940610211581,-34.564939775064005,1.9690999992676304,-1
ST01,ST7011J0,rem,iso8_matched,25338.75,25344.15,25341.45,0.8,0.2535423309962024,-0.2535423309962024,-29.282937660103105,1.668194213567274,-1
ST01,ST7011J0,rem,iso8_matched,25401.8,25407.2,25404.5,0.8,0.24750294920787472,-0.24750294920787472,-27.99462996160714,1.7698735151398695,-1
ST01,ST7011J0,rem,iso8_matched,25402.95,25408.35,25405.65,0.8,0.2863475357170138,-0.2863475357170138,-30.570375308814715,1.9327170132685985,-1
ST01,ST7011J0,rem,iso8_matched,25404.1,25411.22,25407.66,1.1,0.26253689656631074,0.26253689656631074,31.865893754161572,2.014622142500139,1
ST01,ST7011J0,rem,iso8_matched,25406.8,25412.86,25409.83,0.9,0.1727948709657041,-0.1727948709657041,-26.50383748553156,1.6756227919263635,-1
ST01,ST7011J0,rem,iso8_matched,25407.6,25415.3,25411.45,1.2,0.2120426763140842,0.2120426763140842,28.037264185589084,1.77256893150964,1
ST01,ST7011J0,rem,iso8_matched,25410.65,25416.71,25413.68,0.9,0.19434783491221894,-0.19434783491221894,-23.92299160218087,1.5237471265565443,-1
ST01,ST7011J0,rem,iso8_matched,25411.45,25418.0,25414.725,1.0,0.36778281292954595,0.36778281292954595,31.97756807297471,2.036774007019238,1
ST01,ST7011J0,rem,iso8_matched,25413.35,25421.05,25417.2,1.2,0.4560361086816109,-0.4560361086816109,-46.41231869315153,2.95617865948961,-1
ST01,ST7011J0,rem,iso8_matched,25415.85,25423.55,25419.7,1.2,0.38724972692701426,0.38724972692701426,41.990089631698964,2.674509922677074,1
ST01,ST7011J0,rem,iso8_matched,25417.6,25425.3,25421.45,1.2,0.38832006082850873,0.38832006082850873,42.69184177693658,2.719207209397821,1
ST01,ST7011J0,rem,iso8_matched,25671.85,25678.4,25675.125,1.0,0.4147691651713912,-0.4147691651713912,-32.4884051877972,1.8480470287393562,-1
ST01,ST7011J0,rem,iso8_matched,25674.65,25681.2,25677.925,1.0,0.48750779409564166,-0.48750779409564166,-40.89587746306197,2.3262916230091757,-1
ST01,ST7011J0,rem,iso8_matched,25676.05,25682.6,25679.325,1.0,0.5552266320952712,-0.5552266320952712,-44.896372994285414,2.553852927949421,-1
ST01,ST7011J0,rem,iso8_matched,25677.95,25683.35,25680.65,0.8,0.5281448452164217,-0.5281448452164217,-37.417725406152556,2.128442927847942,-1
ST01,ST7011J0,rem,iso8_matched,25679.05,25684.45,25681.75,0.8,0.552418553444535,-0.552418553444535,-38.229897431259836,2.1746419360525215,-1
ST01,ST7011J0,rem,iso8_matched,25878.0,25883.4,25880.7,0.8,0.3922796840452952,-0.3922796840452952,-32.728023302328424,1.575154669757273,-1
ST01,ST7011J0,rem,iso8_matched,25879.1,25885.65,25882.375,1.0,0.41842747591100793,0.41842747591100793,51.19515702062246,2.463952372102264,1
