subject_id,record_id,code_id,anchor_index,anchor_seconds,amplitude_mad,interval_jitter_fraction,local_mad_uv,injection_samples,maximum_matched_score,detected_start_seconds,detected_time_scale,paired_perturbation_seed,engineering_check_only
SC12,SC4121E0,sync8_c0,4,40035.0,4.0,0.15,9.952373766964515,725,0.9175364405745249,40035.1,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,5,40416.0,4.0,0.15,10.446474622226884,624,0.8380342526329551,40415.85,1.0,11149647791781534460,True
SC12,SC4121E0,sync8_c0,6,40602.0,4.0,0.15,10.356004409239816,690,0.6664256193505743,40602.1,1.0,11149647791781534460,True
SC12,SC4121E0,sync8_c0,7,40664.0,4.0,0.15,12.297271590058694,629,0.7357737693192558,40664.1,0.9,11149647791781534460,True
SC12,SC4121E0,sync8_c0,8,45589.0,4.0,0.15,8.32451332507349,704,0.9612751409390847,45588.95,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,9,45686.0,4.0,0.15,9.883478378188398,738,0.6719583933220166,45686.2,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,10,46046.0,4.0,0.15,10.935748895406036,666,0.9071567069293079,46046.0,1.0,11149647791781534460,True
SC12,SC4121E0,sync8_c0,11,46120.0,4.0,0.15,8.813357383473923,631,0.8783956266318252,46120.15,0.9,11149647791781534460,True
SC12,SC4121E0,sync8_c0,12,46394.0,4.0,0.15,8.257915150645907,691,0.9130365881451535,46393.9,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,13,46762.0,4.0,0.15,8.3384029821038,714,0.911674533397272,46762.1,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,14,51004.0,4.0,0.15,12.26478039006712,627,0.5886413586527466,51003.95,1.0,11149647791781534460,True
SC12,SC4121E0,sync8_c0,15,51808.0,4.0,0.15,8.416654221752047,659,0.5327892831164418,51808.0,1.0,11149647791781534460,True
SC12,SC4121E0,sync8_c0,16,54942.0,4.0,0.15,9.516537500959233,625,0.9021348459937459,54941.9,1.0,11149647791781534460,True
SC12,SC4121E0,sync8_c0,17,55005.0,4.0,0.15,9.296880855865124,719,0.9510222551718047,55005.1,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,18,55713.0,4.0,0.15,9.02733918906151,680,0.9089704375619764,55712.85,1.1,11149647791781534460,True
SC12,SC4121E0,sync8_c0,19,56287.0,4.0,0.15,18.90412594110651,584,0.49972967280521624,56287.35,1.0,11149647791781534460,True
SC12,SC4122E0,iso8_matched,0,35146.0,4.0,0.15,23.826801153096408,675,0.9368610952454438,35146.1,1.0,18385359094504894790,True
SC12,SC4122E0,iso8_matched,1,35350.0,4.0,0.15,18.619320243439635,585,0.9347177432911662,35349.9,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,2,43988.0,4.0,0.15,9.719210717753812,643,0.867295757295447,43987.85,1.0,18385359094504894790,True
SC12,SC4122E0,iso8_matched,3,44257.0,4.0,0.15,10.657181604330379,626,0.8892368243814618,44256.85,1.0,18385359094504894790,True
SC12,SC4122E0,iso8_matched,4,44849.0,4.0,0.15,10.166186078107659,607,0.8979497096864365,44848.95,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,5,45103.0,4.0,0.15,11.843212794896305,602,0.8732555126463395,45103.0,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,6,45606.0,4.0,0.15,19.04969523973424,718,0.8980068018241749,45606.0,1.1,18385359094504894790,True
SC12,SC4122E0,iso8_matched,7,45717.0,4.0,0.15,18.302023518137986,730,0.805645919776342,45716.25,1.1,18385359094504894790,True
SC12,SC4122E0,iso8_matched,8,45878.0,4.0,0.15,22.18958228906535,728,0.949757870297675,45878.1,1.1,18385359094504894790,True
SC12,SC4122E0,iso8_matched,9,46025.0,4.0,0.15,19.227294952147535,611,0.740585508043531,46025.65,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,10,46615.0,4.0,0.15,15.060678805212683,704,0.8124994477257355,46614.95,1.1,18385359094504894790,True
SC12,SC4122E0,iso8_matched,11,53080.0,4.0,0.15,11.010030699037124,623,0.8712348595663368,53080.05,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,12,53346.0,4.0,0.15,10.282365388456444,694,0.9355118430748904,53345.85,1.1,18385359094504894790,True
SC12,SC4122E0,iso8_matched,13,53538.0,4.0,0.15,10.127627390887996,656,0.748784508363762,53537.3,1.0,18385359094504894790,True
SC12,SC4122E0,iso8_matched,14,53637.0,4.0,0.15,12.302892865766372,610,0.9431047813634964,53637.1,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,15,53784.0,4.0,0.15,17.181215859723494,679,0.7518393373505909,53783.45,1.0,18385359094504894790,True
SC12,SC4122E0,iso8_matched,16,54015.0,4.0,0.15,12.928033464629012,718,0.9665853177112119,54015.0,1.1,18385359094504894790,True
SC12,SC4122E0,iso8_matched,17,54081.0,4.0,0.15,10.095755008293931,604,0.9126367505230571,54080.95,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,18,55403.0,4.0,0.15,8.180001845590022,607,0.6635994605778404,55402.95,0.9,18385359094504894790,True
SC12,SC4122E0,iso8_matched,19,55700.0,4.0,0.15,9.424562451187121,742,0.924041967962316,55700.15,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,0,35146.0,4.0,0.15,23.826801153096408,666,0.9354777816453335,35146.05,1.0,18385359094504894790,True
SC12,SC4122E0,sync8_c0,1,35350.0,4.0,0.15,18.619320243439635,576,0.8671205075824983,35349.85,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,2,43988.0,4.0,0.15,9.719210717753812,647,0.8070054451470583,43987.85,1.0,18385359094504894790,True
SC12,SC4122E0,sync8_c0,3,44257.0,4.0,0.15,10.657181604330379,630,0.900168520969307,44256.9,1.0,18385359094504894790,True
SC12,SC4122E0,sync8_c0,4,44849.0,4.0,0.15,10.166186078107659,604,0.8650349847239409,44848.9,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,5,45103.0,4.0,0.15,11.843212794896305,597,0.8893414268942699,45103.0,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,6,45606.0,4.0,0.15,19.04969523973424,721,0.9406468814486341,45606.1,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,7,45717.0,4.0,0.15,18.302023518137986,735,0.6816274534866213,45717.1,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,8,45878.0,4.0,0.15,22.18958228906535,729,0.9160090732437761,45878.2,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,9,46025.0,4.0,0.15,19.227294952147535,614,0.7296867537791317,46024.95,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,10,46615.0,4.0,0.15,15.060678805212683,703,0.7416631639024481,46615.05,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,11,53080.0,4.0,0.15,11.010030699037124,625,0.8681016533192015,53080.05,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,12,53346.0,4.0,0.15,10.282365388456444,700,0.9653658321757239,53345.95,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,13,53538.0,4.0,0.15,10.127627390887996,658,0.6390016704867519,53538.1,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,14,53637.0,4.0,0.15,12.302892865766372,602,0.9482269042615388,53637.05,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,15,53784.0,4.0,0.15,17.181215859723494,676,0.6845499931567468,53784.15,1.0,18385359094504894790,True
SC12,SC4122E0,sync8_c0,16,54015.0,4.0,0.15,12.928033464629012,720,0.939028218274243,54015.1,1.1,18385359094504894790,True
SC12,SC4122E0,sync8_c0,17,54081.0,4.0,0.15,10.095755008293931,599,0.9179891681910656,54080.9,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,18,55403.0,4.0,0.15,8.180001845590022,614,0.6199405267378911,55402.95,0.9,18385359094504894790,True
SC12,SC4122E0,sync8_c0,19,55700.0,4.0,0.15,9.424562451187121,750,0.8452177698602158,55700.25,1.1,18385359094504894790,True
SC13,SC4131E0,iso8_matched,0,38356.0,4.0,0.15,17.739307003480647,728,0.9025964916392647,38356.15,1.1,12218632803177825009,True
SC13,SC4131E0,iso8_matched,1,38881.0,4.0,0.15,16.114989886522938,583,0.0,,,12218632803177825009,True
SC13,SC4131E0,iso8_matched,2,38970.0,4.0,0.15,17.189597604682568,599,0.46295606697568437,38969.95,0.9,12218632803177825009,True
SC13,SC4131E0,iso8_matched,3,39852.0,4.0,0.15,11.551598596355515,628,0.8010478858930787,39852.15,0.9,12218632803177825009,True
SC13,SC4131E0,iso8_matched,4,40115.0,4.0,0.15,18.068858965682665,681,0.880084526266834,40115.1,1.0,12218632803177825009,True
SC13,SC4131E0,iso8_matched,5,40223.0,4.0,0.15,16.85932281713839,638,0.881335398365293,40222.95,1.0,12218632803177825009,True
SC13,SC4131E0,iso8_matched,6,40344.0,4.0,0.15,18.320870832250243,718,0.9225796643656072,40344.0,1.1,12218632803177825009,True
SC13,SC4131E0,iso8_matched,7,40603.0,4.0,0.15,10.70860458061178,716,0.672635800574828,40603.75,1.1,12218632803177825009,True
SC13,SC4131E0,iso8_matched,8,40746.0,4.0,0.15,10.981521610180748,713,0.6221916724519453,40746.75,1.1,12218632803177825009,True
SC13,SC4131E0,iso8_matched,9,48368.0,4.0,0.15,10.767527795426659,708,0.835605185308958,48368.7,1.1,12218632803177825009,True
SC13,SC4131E0,iso8_matched,10,49043.0,4.0,0.15,49.65632893226343,628,0.8340918897407706,49043.15,0.9,12218632803177825009,True
SC13,SC4131E0,iso8_matched,11,49430.0,4.0,0.15,16.419031176433236,707,0.8971745836472492,49429.9,1.1,12218632803177825009,True
SC13,SC4131E0,iso8_matched,12,49600.0,4.0,0.15,15.679381440133815,584,0.8127920177422734,49599.9,0.9,12218632803177825009,True
SC13,SC4131E0,iso8_matched,13,49866.0,4.0,0.15,24.925249314282762,614,0.8896320855838351,49866.0,0.9,12218632803177825009,True
SC13,SC4131E0,iso8_matched,14,50292.0,4.0,0.15,20.1838973328975,653,0.9171466144126643,50291.9,1.0,12218632803177825009,True
SC13,SC4131E0,iso8_matched,15,50434.0,4.0,0.15,17.792590969382424,587,0.9227157659134044,50433.85,0.9,12218632803177825009,True
SC13,SC4131E0,iso8_matched,16,50564.0,4.0,0.15,16.02997258935797,647,0.8831800573328186,50564.05,1.0,12218632803177825009,True
SC13,SC4131E0,iso8_matched,17,50640.0,4.0,0.15,15.73224670771095,629,0.7311869516049292,50639.9,1.0,12218632803177825009,True
SC13,SC4131E0,iso8_matched,18,50991.0,4.0,0.15,18.260468595176636,750,0.9482832336292464,50990.85,1.2,12218632803177825009,True
SC13,SC4131E0,iso8_matched,19,52060.0,4.0,0.15,7.162862928298232,690,0.890422570673649,52060.15,1.0,12218632803177825009,True
SC13,SC4131E0,sync8_c0,0,38356.0,4.0,0.15,17.739307003480647,726,0.8907367374521015,38356.25,1.1,12218632803177825009,True
SC13,SC4131E0,sync8_c0,1,38881.0,4.0,0.15,16.114989886522938,586,0.7212516809921117,38881.1,0.8,12218632803177825009,True
SC13,SC4131E0,sync8_c0,2,38970.0,4.0,0.15,17.189597604682568,602,0.4010505099743118,38969.35,1.2,12218632803177825009,True
SC13,SC4131E0,sync8_c0,3,39852.0,4.0,0.15,11.551598596355515,619,0.7663714824170618,39852.05,0.9,12218632803177825009,True
SC13,SC4131E0,sync8_c0,4,40115.0,4.0,0.15,18.068858965682665,681,0.8947290313661346,40115.1,1.0,12218632803177825009,True
SC13,SC4131E0,sync8_c0,5,40223.0,4.0,0.15,16.85932281713839,639,0.8662067923461179,40222.95,1.0,12218632803177825009,True
SC13,SC4131E0,sync8_c0,6,40344.0,4.0,0.15,18.320870832250243,721,0.9511480503689299,40344.1,1.1,12218632803177825009,True
SC13,SC4131E0,sync8_c0,7,40603.0,4.0,0.15,10.70860458061178,711,0.6681151315056193,40603.05,1.1,12218632803177825009,True
SC13,SC4131E0,sync8_c0,8,40746.0,4.0,0.15,10.981521610180748,714,0.6592701439560552,40746.05,1.1,12218632803177825009,True
SC13,SC4131E0,sync8_c0,9,48368.0,4.0,0.15,10.767527795426659,710,0.8404869326724468,48368.05,1.1,12218632803177825009,True
SC13,SC4131E0,sync8_c0,10,49043.0,4.0,0.15,49.65632893226343,622,0.9185138715715243,49043.05,0.9,12218632803177825009,True
SC13,SC4131E0,sync8_c0,11,49430.0,4.0,0.15,16.419031176433236,716,0.9339093527202283,49430.0,1.1,12218632803177825009,True
SC13,SC4131E0,sync8_c0,12,49600.0,4.0,0.15,15.679381440133815,584,0.7367084210048584,49599.9,0.9,12218632803177825009,True
SC13,SC4131E0,sync8_c0,13,49866.0,4.0,0.15,24.925249314282762,616,0.8425862709908045,49865.95,0.9,12218632803177825009,True
SC13,SC4131E0,sync8_c0,14,50292.0,4.0,0.15,20.1838973328975,660,0.9083183226806859,50291.9,1.0,12218632803177825009,True
SC13,SC4131E0,sync8_c0,15,50434.0,4.0,0.15,17.792590969382424,590,0.9017923607796798,50433.85,0.9,12218632803177825009,True
SC13,SC4131E0,sync8_c0,16,50564.0,4.0,0.15,16.02997258935797,642,0.890584024411693,50564.0,1.0,12218632803177825009,True
SC13,SC4131E0,sync8_c0,17,50640.0,4.0,0.15,15.73224670771095,616,0.6737479620062989,50640.05,0.9,12218632803177825009,True
SC13,SC4131E0,sync8_c0,18,50991.0,4.0,0.15,18.260468595176636,743,0.8983489229831197,50990.9,1.2,12218632803177825009,True
SC13,SC4131E0,sync8_c0,19,52060.0,4.0,0.15,7.162862928298232,696,0.9242955823297665,52059.95,1.1,12218632803177825009,True
SC14,SC4141E0,iso8_matched,0,29398.0,4.0,0.15,9.490998906382542,669,0.9172783727351036,29398.1,1.0,9601276917766470201,True
SC14,SC4141E0,iso8_matched,1,35242.0,4.0,0.15,18.035548344946303,602,0.9415146079866921,35241.95,0.9,9601276917766470201,True
SC14,SC4141E0,iso8_matched,2,35896.0,4.0,0.15,12.141639098589893,736,0.9241088552689314,35896.15,1.1,9601276917766470201,True
SC14,SC4141E0,iso8_matched,3,36266.0,4.0,0.15,17.730413504900092,659,0.9457934668776888,36266.05,1.0,9601276917766470201,True
SC14,SC4141E0,iso8_matched,4,36416.0,4.0,0.15,10.419638299893633,676,0.7527987906887812,36416.1,1.0,9601276917766470201,True
SC14,SC4141E0,iso8_matched,5,36785.0,4.0,0.15,7.862203135981319,747,0.9188886946632406,36784.85,1.2,9601276917766470201,True
SC14,SC4141E0,iso8_matched,6,41332.0,4.0,0.15,9.947994495112917,660,0.43884064554419566,41331.75,1.2,9601276917766470201,True
SC14,SC4141E0,iso8_matched,7,41417.0,4.0,0.15,8.739067034847753,655,0.9407484485847825,41416.95,1.0,9601276917766470201,True
SC14,SC4141E0,iso8_matched,8,41653.0,4.0,0.15,10.830158887348421,739,0.0,,,9601276917766470201,True
SC14,SC4141E0,iso8_matched,9,41791.0,4.0,0.15,14.50837290484276,642,0.9122730562987936,41790.9,1.0,9601276917766470201,True
SC14,SC4141E0,iso8_matched,10,42115.0,4.0,0.15,14.181700346600088,696,0.8942678797111484,42115.0,1.1,9601276917766470201,True
SC14,SC4141E0,iso8_matched,11,42430.0,4.0,0.15,7.952281454282798,706,0.8910236263199685,42429.85,1.1,9601276917766470201,True
SC14,SC4141E0,iso8_matched,12,42553.0,4.0,0.15,8.756171236233074,662,0.9353828443713315,42553.0,1.0,9601276917766470201,True
SC14,SC4141E0,iso8_matched,13,42686.0,4.0,0.15,10.139834498274801,734,0.0,,,9601276917766470201,True
SC14,SC4141E0,iso8_matched,14,43123.0,4.0,0.15,9.144031518236046,688,0.9063996376727488,43122.9,1.1,9601276917766470201,True
SC14,SC4141E0,iso8_matched,15,43308.0,4.0,0.15,7.653336069030202,722,0.0,,,9601276917766470201,True
SC14,SC4141E0,iso8_matched,16,43831.0,4.0,0.15,7.10871257905788,740,0.88864289245883,43830.8,1.2,9601276917766470201,True
SC14,SC4141E0,iso8_matched,17,47718.0,4.0,0.15,8.855379056078991,713,0.966645578912662,47717.95,1.1,9601276917766470201,True
SC14,SC4141E0,iso8_matched,18,49009.0,4.0,0.15,9.062775731355819,585,0.8374976553642678,49008.9,0.9,9601276917766470201,True
SC14,SC4141E0,iso8_matched,19,49399.0,4.0,0.15,7.413615131571368,649,0.8913931859713929,49398.9,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,0,29398.0,4.0,0.15,9.490998906382542,670,0.922471195451716,29398.1,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,1,35242.0,4.0,0.15,18.035548344946303,609,0.906270390024339,35241.95,0.9,9601276917766470201,True
SC14,SC4141E0,sync8_c0,2,35896.0,4.0,0.15,12.141639098589893,731,0.8814132805585183,35896.2,1.1,9601276917766470201,True
SC14,SC4141E0,sync8_c0,3,36266.0,4.0,0.15,17.730413504900092,666,0.9407182184981626,36266.05,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,4,36416.0,4.0,0.15,10.419638299893633,673,0.8437610919165425,36416.05,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,5,36785.0,4.0,0.15,7.862203135981319,745,0.8807516108906854,36784.9,1.2,9601276917766470201,True
SC14,SC4141E0,sync8_c0,6,41332.0,4.0,0.15,9.947994495112917,667,0.4863951811488325,41332.6,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,7,41417.0,4.0,0.15,8.739067034847753,659,0.9389068479131168,41417.0,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,8,41653.0,4.0,0.15,10.830158887348421,737,0.8153923916018199,41652.9,1.2,9601276917766470201,True
SC14,SC4141E0,sync8_c0,9,41791.0,4.0,0.15,14.50837290484276,645,0.8966333410762293,41790.95,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,10,42115.0,4.0,0.15,14.181700346600088,692,0.9232304163758245,42115.05,1.1,9601276917766470201,True
SC14,SC4141E0,sync8_c0,11,42430.0,4.0,0.15,7.952281454282798,712,0.8999386651222286,42429.95,1.1,9601276917766470201,True
SC14,SC4141E0,sync8_c0,12,42553.0,4.0,0.15,8.756171236233074,656,0.9393726667611486,42553.0,1.0,9601276917766470201,True
SC14,SC4141E0,sync8_c0,13,42686.0,4.0,0.15,10.139834498274801,735,0.6557260021890107,42686.1,1.1,9601276917766470201,True
SC14,SC4141E0,sync8_c0,14,43123.0,4.0,0.15,9.144031518236046,682,0.9231835208300413,43122.95,1.1,9601276917766470201,True
SC14,SC4141E0,sync8_c0,15,43308.0,4.0,0.15,7.653336069030202,728,0.2659510436754185,43308.1,1.2,9601276917766470201,True
SC14,SC4141E0,sync8_c0,16,43831.0,4.0,0.15,7.10871257905788,744,0.8937041424112012,43830.9,1.2,9601276917766470201,True
SC14,SC4141E0,sync8_c0,17,47718.0,4.0,0.15,8.855379056078991,712,0.9529508171389848,47718.0,1.1,9601276917766470201,True
SC14,SC4141E0,sync8_c0,18,49009.0,4.0,0.15,9.062775731355819,585,0.8332227653235459,49008.9,0.9,9601276917766470201,True
SC14,SC4141E0,sync8_c0,19,49399.0,4.0,0.15,7.413615131571368,645,0.8606394963849748,49398.9,1.0,9601276917766470201,True
SC14,SC4142E0,iso8_matched,0,33506.0,4.0,0.15,10.810272360845355,641,0.8151007998047312,33506.05,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,1,39174.0,4.0,0.15,12.288514025389249,717,0.8801668497772571,39174.0,1.1,2106633350266293212,True
SC14,SC4142E0,iso8_matched,2,39319.0,4.0,0.15,10.546006731203127,747,0.8929051286807003,39318.95,1.2,2106633350266293212,True
SC14,SC4142E0,iso8_matched,3,40020.0,4.0,0.15,11.424616599480872,632,0.6681243627949845,40019.5,0.9,2106633350266293212,True
SC14,SC4142E0,iso8_matched,4,40317.0,4.0,0.15,10.828422744431919,691,0.579748322821783,40316.55,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,5,40390.0,4.0,0.15,9.665448780427644,686,0.8887538932185629,40389.95,1.1,2106633350266293212,True
SC14,SC4142E0,iso8_matched,6,40530.0,4.0,0.15,8.908024529947593,640,0.5984177102746963,40530.05,0.9,2106633350266293212,True
SC14,SC4142E0,iso8_matched,7,41066.0,4.0,0.15,7.835658366365002,622,0.7758469933755675,41065.9,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,8,46410.0,4.0,0.15,9.635240694519586,693,0.8988004250699628,46409.95,1.1,2106633350266293212,True
SC14,SC4142E0,iso8_matched,9,46546.0,4.0,0.15,11.255046185566377,627,0.9475594992479874,46545.85,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,10,46972.0,4.0,0.15,14.094314504969997,629,0.7007054121992295,46971.85,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,11,47485.0,4.0,0.15,10.349516085048561,736,0.9381104465289438,47485.1,1.1,2106633350266293212,True
SC14,SC4142E0,iso8_matched,12,47742.0,4.0,0.15,7.4042353868901465,663,0.846972880667877,47742.1,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,13,47870.0,4.0,0.15,7.725301467768347,761,0.8106019289845736,47870.2,1.1,2106633350266293212,True
SC14,SC4142E0,iso8_matched,14,48006.0,4.0,0.15,8.737241246235376,626,0.93395265153274,48005.85,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,15,51790.0,4.0,0.15,9.463596948487847,656,0.5792194349252616,51790.65,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,16,51859.0,4.0,0.15,10.340086932360785,623,0.8719073148379872,51859.0,0.9,2106633350266293212,True
SC14,SC4142E0,iso8_matched,17,52091.0,4.0,0.15,10.649340649771318,700,0.8533606590840237,52091.3,1.0,2106633350266293212,True
SC14,SC4142E0,iso8_matched,18,52899.0,4.0,0.15,7.2386829161333175,606,0.6387895823398608,52899.7,0.9,2106633350266293212,True
SC14,SC4142E0,iso8_matched,19,53114.0,4.0,0.15,9.425238620589814,707,0.9576364550243379,53113.95,1.1,2106633350266293212,True
SC14,SC4142E0,sync8_c0,0,33506.0,4.0,0.15,10.810272360845355,633,0.8107136774228343,33506.0,1.0,2106633350266293212,True
SC14,SC4142E0,sync8_c0,1,39174.0,4.0,0.15,12.288514025389249,716,0.8564166076174481,39174.05,1.1,2106633350266293212,True
SC14,SC4142E0,sync8_c0,2,39319.0,4.0,0.15,10.546006731203127,742,0.8810130580448859,39319.0,1.2,2106633350266293212,True
SC14,SC4142E0,sync8_c0,3,40020.0,4.0,0.15,11.424616599480872,628,0.5785276724261221,40019.3,0.8,2106633350266293212,True
SC14,SC4142E0,sync8_c0,4,40317.0,4.0,0.15,10.828422744431919,685,0.5060217280053242,40316.6,1.0,2106633350266293212,True
SC14,SC4142E0,sync8_c0,5,40390.0,4.0,0.15,9.665448780427644,678,0.9008278496635066,40389.95,1.1,2106633350266293212,True
SC14,SC4142E0,sync8_c0,6,40530.0,4.0,0.15,8.908024529947593,643,0.6181926228361999,40530.05,0.9,2106633350266293212,True
SC14,SC4142E0,sync8_c0,7,41066.0,4.0,0.15,7.835658366365002,626,0.7400830685881314,41065.9,1.0,2106633350266293212,True
SC14,SC4142E0,sync8_c0,8,46410.0,4.0,0.15,9.635240694519586,683,0.8636823863024736,46409.95,1.1,2106633350266293212,True
SC14,SC4142E0,sync8_c0,9,46546.0,4.0,0.15,11.255046185566377,628,0.9409826689601434,46545.9,1.0,2106633350266293212,True
SC14,SC4142E0,sync8_c0,10,46972.0,4.0,0.15,14.094314504969997,632,0.7009011979151725,46971.95,1.0,2106633350266293212,True
SC14,SC4142E0,sync8_c0,11,47485.0,4.0,0.15,10.349516085048561,742,0.8605450421808702,47484.9,1.2,2106633350266293212,True
SC14,SC4142E0,sync8_c0,12,47742.0,4.0,0.15,7.4042353868901465,658,0.8451087616461038,47742.1,1.0,2106633350266293212,True
SC14,SC4142E0,sync8_c0,13,47870.0,4.0,0.15,7.725301467768347,760,0.8154442388113239,47869.95,1.2,2106633350266293212,True
SC14,SC4142E0,sync8_c0,14,48006.0,4.0,0.15,8.737241246235376,628,0.9430932757757045,48005.9,1.0,2106633350266293212,True
